ID,TransectID,TransectCode,DateOfTransect,SectionCode,VegType,DistFromTransect,occasion,season,Year
107134,3266,GTG,2022-03-19,GTG01,OMX,5,2021_Wet,Wet,2021
107133,3266,GTG,2022-03-19,GTG01,OMX,4,2021_Wet,Wet,2021
107135,3266,GTG,2022-03-19,GTG01,OMX,4,2021_Wet,Wet,2021
100305,3147,GTG,2019-10-01,GTG02,SMX,3,2019_Dry,Dry,2019
100306,3147,GTG,2019-10-01,GTG02,SMX,2,2019_Dry,Dry,2019
100307,3147,GTG,2019-10-01,GTG02,SMX,1,2019_Dry,Dry,2019
104643,3242,GTG,2021-03-16,GTG02,SMX,7,2020_Wet,Wet,2020
104641,3242,GTG,2021-03-16,GTG02,SMX,5,2020_Wet,Wet,2020
104640,3242,GTG,2021-03-16,GTG02,SMX,1,2020_Wet,Wet,2020
104642,3242,GTG,2021-03-16,GTG02,SMX,1,2020_Wet,Wet,2020
104574,3241,GTG,2021-09-18,GTG02,SMX,7,2021_Dry,Dry,2021
104575,3241,GTG,2021-09-18,GTG02,SMX,6,2021_Dry,Dry,2021
107132,3266,GTG,2022-03-19,GTG02,SMX,2,2021_Wet,Wet,2021
94256,3094,GTG,2019-02-19,GTG03,OMX,0,2018_Wet,Wet,2018
100308,3147,GTG,2019-10-01,GTG03,OMX,0,2019_Dry,Dry,2019
101255,3155,GTG,2020-01-28,GTG03,OMX,0,2019_Wet,Wet,2019
104644,3242,GTG,2021-03-16,GTG03,OMX,5,2020_Wet,Wet,2020
107131,3266,GTG,2022-03-19,GTG03,OMX,0,2021_Wet,Wet,2021
94257,3094,GTG,2019-02-19,GTG04,OMX,2,2018_Wet,Wet,2018
101256,3155,GTG,2020-01-28,GTG04,OMX,11,2019_Wet,Wet,2019
103445,3214,GTG,2020-09-20,GTG04,OMX,12,2020_Dry,Dry,2020
103446,3214,GTG,2020-09-20,GTG04,OMX,2,2020_Dry,Dry,2020
104645,3242,GTG,2021-03-16,GTG04,OMX,2,2020_Wet,Wet,2020
107130,3266,GTG,2022-03-19,GTG04,OMX,0,2021_Wet,Wet,2021
94258,3094,GTG,2019-02-19,GTG05,OMX,2,2018_Wet,Wet,2018
100310,3147,GTG,2019-10-01,GTG05,OMX,5,2019_Dry,Dry,2019
103447,3214,GTG,2020-09-20,GTG05,OMX,4,2020_Dry,Dry,2020
104646,3242,GTG,2021-03-16,GTG05,OMX,1,2020_Wet,Wet,2020
104578,3241,GTG,2021-09-18,GTG05,OMX,2,2021_Dry,Dry,2021
94261,3094,GTG,2019-02-19,GTG06,SMX,3,2018_Wet,Wet,2018
94259,3094,GTG,2019-02-19,GTG06,SMX,2,2018_Wet,Wet,2018
94260,3094,GTG,2019-02-19,GTG06,SMX,2,2018_Wet,Wet,2018
100311,3147,GTG,2019-10-01,GTG06,SMX,1,2019_Dry,Dry,2019
100312,3147,GTG,2019-10-01,GTG06,SMX,0,2019_Dry,Dry,2019
101258,3155,GTG,2020-01-28,GTG06,SMX,12,2019_Wet,Wet,2019
103448,3214,GTG,2020-09-20,GTG06,SMX,5,2020_Dry,Dry,2020
104647,3242,GTG,2021-03-16,GTG06,SMX,10,2020_Wet,Wet,2020
104580,3241,GTG,2021-09-18,GTG06,SMX,4,2021_Dry,Dry,2021
104579,3241,GTG,2021-09-18,GTG06,SMX,3,2021_Dry,Dry,2021
100313,3147,GTG,2019-10-01,GTG07,OMX,1,2019_Dry,Dry,2019
103449,3214,GTG,2020-09-20,GTG07,OMX,7,2020_Dry,Dry,2020
94264,3094,GTG,2019-02-19,GTG08,OMX,0,2018_Wet,Wet,2018
94265,3094,GTG,2019-02-19,GTG08,OMX,0,2018_Wet,Wet,2018
100315,3147,GTG,2019-10-01,GTG08,OMX,7,2019_Dry,Dry,2019
100314,3147,GTG,2019-10-01,GTG08,OMX,1,2019_Dry,Dry,2019
101262,3155,GTG,2020-01-28,GTG08,OMX,12,2019_Wet,Wet,2019
101260,3155,GTG,2020-01-28,GTG08,OMX,11,2019_Wet,Wet,2019
101261,3155,GTG,2020-01-28,GTG08,OMX,2,2019_Wet,Wet,2019
107126,3266,GTG,2022-03-19,GTG08,OMX,13,2021_Wet,Wet,2021
109208,3296,GTG,2023-01-24,GTG08,OMX,6,2022_Wet,Wet,2022
94266,3094,GTG,2019-02-19,GTG09,EXP,15,2018_Wet,Wet,2018
94269,3094,GTG,2019-02-19,GTG09,EXP,15,2018_Wet,Wet,2018
94267,3094,GTG,2019-02-19,GTG09,EXP,8,2018_Wet,Wet,2018
94268,3094,GTG,2019-02-19,GTG09,EXP,5,2018_Wet,Wet,2018
94270,3094,GTG,2019-02-19,GTG09,EXP,3,2018_Wet,Wet,2018
100317,3147,GTG,2019-10-01,GTG09,EXP,11,2019_Dry,Dry,2019
100316,3147,GTG,2019-10-01,GTG09,EXP,2,2019_Dry,Dry,2019
103451,3214,GTG,2020-09-20,GTG09,EXP,1,2020_Dry,Dry,2020
107123,3266,GTG,2022-03-19,GTG09,EXP,10,2021_Wet,Wet,2021
107125,3266,GTG,2022-03-19,GTG09,EXP,7,2021_Wet,Wet,2021
107124,3266,GTG,2022-03-19,GTG09,EXP,2,2021_Wet,Wet,2021
109209,3296,GTG,2023-01-24,GTG09,EXP,3,2022_Wet,Wet,2022
109210,3296,GTG,2023-01-24,GTG09,EXP,2,2022_Wet,Wet,2022
94271,3094,GTG,2019-02-19,GTG10,OMX,4,2018_Wet,Wet,2018
94272,3094,GTG,2019-02-19,GTG10,OMX,3,2018_Wet,Wet,2018
94273,3094,GTG,2019-02-19,GTG10,OMX,0,2018_Wet,Wet,2018
100318,3147,GTG,2019-10-01,GTG10,OMX,2,2019_Dry,Dry,2019
101267,3155,GTG,2020-01-28,GTG10,OMX,6,2019_Wet,Wet,2019
101266,3155,GTG,2020-01-28,GTG10,OMX,5,2019_Wet,Wet,2019
101265,3155,GTG,2020-01-28,GTG10,OMX,4,2019_Wet,Wet,2019
101268,3155,GTG,2020-01-28,GTG10,OMX,3,2019_Wet,Wet,2019
101264,3155,GTG,2020-01-28,GTG10,OMX,1,2019_Wet,Wet,2019
103457,3214,GTG,2020-09-20,GTG10,OMX,8,2020_Dry,Dry,2020
103453,3214,GTG,2020-09-20,GTG10,OMX,7,2020_Dry,Dry,2020
103454,3214,GTG,2020-09-20,GTG10,OMX,7,2020_Dry,Dry,2020
103455,3214,GTG,2020-09-20,GTG10,OMX,5,2020_Dry,Dry,2020
103452,3214,GTG,2020-09-20,GTG10,OMX,1,2020_Dry,Dry,2020
103456,3214,GTG,2020-09-20,GTG10,OMX,1,2020_Dry,Dry,2020
107122,3266,GTG,2022-03-19,GTG10,OMX,16,2021_Wet,Wet,2021
107121,3266,GTG,2022-03-19,GTG10,OMX,13,2021_Wet,Wet,2021
109213,3296,GTG,2023-01-24,GTG10,OMX,12,2022_Wet,Wet,2022
109212,3296,GTG,2023-01-24,GTG10,OMX,11,2022_Wet,Wet,2022
109211,3296,GTG,2023-01-24,GTG10,OMX,0,2022_Wet,Wet,2022
94276,3094,GTG,2019-02-19,GTG11,OMX,29,2018_Wet,Wet,2018
94274,3094,GTG,2019-02-19,GTG11,OMX,7,2018_Wet,Wet,2018
94275,3094,GTG,2019-02-19,GTG11,OMX,3,2018_Wet,Wet,2018
100319,3147,GTG,2019-10-01,GTG11,OMX,17,2019_Dry,Dry,2019
100321,3147,GTG,2019-10-01,GTG11,OMX,5,2019_Dry,Dry,2019
100320,3147,GTG,2019-10-01,GTG11,OMX,0,2019_Dry,Dry,2019
101270,3155,GTG,2020-01-28,GTG11,OMX,6,2019_Wet,Wet,2019
101269,3155,GTG,2020-01-28,GTG11,OMX,2,2019_Wet,Wet,2019
101271,3155,GTG,2020-01-28,GTG11,OMX,1,2019_Wet,Wet,2019
101272,3155,GTG,2020-01-28,GTG11,OMX,1,2019_Wet,Wet,2019
103458,3214,GTG,2020-09-20,GTG11,OMX,1,2020_Dry,Dry,2020
103459,3214,GTG,2020-09-20,GTG11,OMX,1,2020_Dry,Dry,2020
103460,3214,GTG,2020-09-20,GTG11,OMX,1,2020_Dry,Dry,2020
104653,3242,GTG,2021-03-16,GTG11,OMX,5,2020_Wet,Wet,2020
104652,3242,GTG,2021-03-16,GTG11,OMX,2,2020_Wet,Wet,2020
104585,3241,GTG,2021-09-18,GTG11,OMX,6,2021_Dry,Dry,2021
104588,3241,GTG,2021-09-18,GTG11,OMX,5,2021_Dry,Dry,2021
104589,3241,GTG,2021-09-18,GTG11,OMX,5,2021_Dry,Dry,2021
104586,3241,GTG,2021-09-18,GTG11,OMX,4,2021_Dry,Dry,2021
104590,3241,GTG,2021-09-18,GTG11,OMX,2,2021_Dry,Dry,2021
104587,3241,GTG,2021-09-18,GTG11,OMX,1,2021_Dry,Dry,2021
107120,3266,GTG,2022-03-19,GTG11,OMX,5,2021_Wet,Wet,2021
94279,3094,GTG,2019-02-19,GTG12,OMX,12,2018_Wet,Wet,2018
94280,3094,GTG,2019-02-19,GTG12,OMX,9,2018_Wet,Wet,2018
94277,3094,GTG,2019-02-19,GTG12,OMX,7,2018_Wet,Wet,2018
94281,3094,GTG,2019-02-19,GTG12,OMX,5,2018_Wet,Wet,2018
94278,3094,GTG,2019-02-19,GTG12,OMX,0,2018_Wet,Wet,2018
100326,3147,GTG,2019-10-01,GTG12,OMX,14,2019_Dry,Dry,2019
100327,3147,GTG,2019-10-01,GTG12,OMX,14,2019_Dry,Dry,2019
100328,3147,GTG,2019-10-01,GTG12,OMX,10,2019_Dry,Dry,2019
100323,3147,GTG,2019-10-01,GTG12,OMX,5,2019_Dry,Dry,2019
100329,3147,GTG,2019-10-01,GTG12,OMX,5,2019_Dry,Dry,2019
100330,3147,GTG,2019-10-01,GTG12,OMX,3,2019_Dry,Dry,2019
100334,3147,GTG,2019-10-01,GTG12,OMX,3,2019_Dry,Dry,2019
100333,3147,GTG,2019-10-01,GTG12,OMX,2,2019_Dry,Dry,2019
100324,3147,GTG,2019-10-01,GTG12,OMX,1,2019_Dry,Dry,2019
100332,3147,GTG,2019-10-01,GTG12,OMX,1,2019_Dry,Dry,2019
100322,3147,GTG,2019-10-01,GTG12,OMX,0,2019_Dry,Dry,2019
100325,3147,GTG,2019-10-01,GTG12,OMX,0,2019_Dry,Dry,2019
100331,3147,GTG,2019-10-01,GTG12,OMX,0,2019_Dry,Dry,2019
101273,3155,GTG,2020-01-28,GTG12,OMX,0,2019_Wet,Wet,2019
103462,3214,GTG,2020-09-20,GTG12,OMX,9,2020_Dry,Dry,2020
103461,3214,GTG,2020-09-20,GTG12,OMX,8,2020_Dry,Dry,2020
104657,3242,GTG,2021-03-16,GTG12,OMX,7,2020_Wet,Wet,2020
104661,3242,GTG,2021-03-16,GTG12,OMX,6,2020_Wet,Wet,2020
104658,3242,GTG,2021-03-16,GTG12,OMX,5,2020_Wet,Wet,2020
104659,3242,GTG,2021-03-16,GTG12,OMX,5,2020_Wet,Wet,2020
104656,3242,GTG,2021-03-16,GTG12,OMX,4,2020_Wet,Wet,2020
104655,3242,GTG,2021-03-16,GTG12,OMX,3,2020_Wet,Wet,2020
104654,3242,GTG,2021-03-16,GTG12,OMX,2,2020_Wet,Wet,2020
104660,3242,GTG,2021-03-16,GTG12,OMX,2,2020_Wet,Wet,2020
104595,3241,GTG,2021-09-18,GTG12,OMX,12,2021_Dry,Dry,2021
104594,3241,GTG,2021-09-18,GTG12,OMX,10,2021_Dry,Dry,2021
104598,3241,GTG,2021-09-18,GTG12,OMX,9,2021_Dry,Dry,2021
104602,3241,GTG,2021-09-18,GTG12,OMX,8,2021_Dry,Dry,2021
104593,3241,GTG,2021-09-18,GTG12,OMX,7,2021_Dry,Dry,2021
104596,3241,GTG,2021-09-18,GTG12,OMX,7,2021_Dry,Dry,2021
104591,3241,GTG,2021-09-18,GTG12,OMX,5,2021_Dry,Dry,2021
104592,3241,GTG,2021-09-18,GTG12,OMX,5,2021_Dry,Dry,2021
104599,3241,GTG,2021-09-18,GTG12,OMX,5,2021_Dry,Dry,2021
104601,3241,GTG,2021-09-18,GTG12,OMX,5,2021_Dry,Dry,2021
104597,3241,GTG,2021-09-18,GTG12,OMX,2,2021_Dry,Dry,2021
104600,3241,GTG,2021-09-18,GTG12,OMX,1,2021_Dry,Dry,2021
107119,3266,GTG,2022-03-19,GTG12,OMX,12,2021_Wet,Wet,2021
107118,3266,GTG,2022-03-19,GTG12,OMX,3,2021_Wet,Wet,2021
109216,3296,GTG,2023-01-24,GTG12,OMX,6,2022_Wet,Wet,2022
109217,3296,GTG,2023-01-24,GTG12,OMX,6,2022_Wet,Wet,2022
109215,3296,GTG,2023-01-24,GTG12,OMX,3,2022_Wet,Wet,2022
100336,3147,GTG,2019-10-01,GTG13,EXP,11,2019_Dry,Dry,2019
100335,3147,GTG,2019-10-01,GTG13,EXP,4,2019_Dry,Dry,2019
100338,3147,GTG,2019-10-01,GTG13,EXP,3,2019_Dry,Dry,2019
100340,3147,GTG,2019-10-01,GTG13,EXP,3,2019_Dry,Dry,2019
100339,3147,GTG,2019-10-01,GTG13,EXP,2,2019_Dry,Dry,2019
100337,3147,GTG,2019-10-01,GTG13,EXP,0,2019_Dry,Dry,2019
101274,3155,GTG,2020-01-28,GTG13,EXP,8,2019_Wet,Wet,2019
103464,3214,GTG,2020-09-20,GTG13,EXP,6,2020_Dry,Dry,2020
103463,3214,GTG,2020-09-20,GTG13,EXP,3,2020_Dry,Dry,2020
104663,3242,GTG,2021-03-16,GTG13,EXP,5,2020_Wet,Wet,2020
104662,3242,GTG,2021-03-16,GTG13,EXP,4,2020_Wet,Wet,2020
104604,3241,GTG,2021-09-18,GTG13,EXP,9,2021_Dry,Dry,2021
104603,3241,GTG,2021-09-18,GTG13,EXP,5,2021_Dry,Dry,2021
107115,3266,GTG,2022-03-19,GTG13,EXP,12,2021_Wet,Wet,2021
107113,3266,GTG,2022-03-19,GTG13,EXP,10,2021_Wet,Wet,2021
107114,3266,GTG,2022-03-19,GTG13,EXP,9,2021_Wet,Wet,2021
107112,3266,GTG,2022-03-19,GTG13,EXP,7,2021_Wet,Wet,2021
107117,3266,GTG,2022-03-19,GTG13,EXP,7,2021_Wet,Wet,2021
107116,3266,GTG,2022-03-19,GTG13,EXP,0,2021_Wet,Wet,2021
109219,3296,GTG,2023-01-24,GTG13,EXP,12,2022_Wet,Wet,2022
109221,3296,GTG,2023-01-24,GTG13,EXP,6,2022_Wet,Wet,2022
109220,3296,GTG,2023-01-24,GTG13,EXP,1,2022_Wet,Wet,2022
109218,3296,GTG,2023-01-24,GTG13,EXP,0,2022_Wet,Wet,2022
94283,3094,GTG,2019-02-19,GTG14,OMX,2,2018_Wet,Wet,2018
100341,3147,GTG,2019-10-01,GTG14,OMX,0,2019_Dry,Dry,2019
101275,3155,GTG,2020-01-28,GTG14,OMX,9,2019_Wet,Wet,2019
103465,3214,GTG,2020-09-20,GTG14,OMX,7,2020_Dry,Dry,2020
104605,3241,GTG,2021-09-18,GTG14,OMX,7,2021_Dry,Dry,2021
107109,3266,GTG,2022-03-19,GTG14,OMX,11,2021_Wet,Wet,2021
107110,3266,GTG,2022-03-19,GTG14,OMX,2,2021_Wet,Wet,2021
107111,3266,GTG,2022-03-19,GTG14,OMX,2,2021_Wet,Wet,2021
109225,3296,GTG,2023-01-24,GTG14,OMX,14,2022_Wet,Wet,2022
109222,3296,GTG,2023-01-24,GTG14,OMX,2,2022_Wet,Wet,2022
109223,3296,GTG,2023-01-24,GTG14,OMX,0,2022_Wet,Wet,2022
109224,3296,GTG,2023-01-24,GTG14,OMX,0,2022_Wet,Wet,2022
100342,3147,GTG,2019-10-01,GTG15,SMX,3,2019_Dry,Dry,2019
100343,3147,GTG,2019-10-01,GTG15,SMX,2,2019_Dry,Dry,2019
101277,3155,GTG,2020-01-28,GTG15,SMX,8,2019_Wet,Wet,2019
103467,3214,GTG,2020-09-20,GTG15,SMX,4,2020_Dry,Dry,2020
103468,3214,GTG,2020-09-20,GTG15,SMX,3,2020_Dry,Dry,2020
103466,3214,GTG,2020-09-20,GTG15,SMX,2,2020_Dry,Dry,2020
104667,3242,GTG,2021-03-16,GTG15,SMX,8,2020_Wet,Wet,2020
104668,3242,GTG,2021-03-16,GTG15,SMX,8,2020_Wet,Wet,2020
104669,3242,GTG,2021-03-16,GTG15,SMX,6,2020_Wet,Wet,2020
104666,3242,GTG,2021-03-16,GTG15,SMX,2,2020_Wet,Wet,2020
104665,3242,GTG,2021-03-16,GTG15,SMX,1,2020_Wet,Wet,2020
107108,3266,GTG,2022-03-19,GTG15,SMX,3,2021_Wet,Wet,2021
109226,3296,GTG,2023-01-24,GTG15,SMX,3,2022_Wet,Wet,2022
103472,3214,GTG,2020-09-20,GTG16,SMX,13,2020_Dry,Dry,2020
103471,3214,GTG,2020-09-20,GTG16,SMX,9,2020_Dry,Dry,2020
103470,3214,GTG,2020-09-20,GTG16,SMX,6,2020_Dry,Dry,2020
103469,3214,GTG,2020-09-20,GTG16,SMX,3,2020_Dry,Dry,2020
104607,3241,GTG,2021-09-18,GTG16,SMX,5,2021_Dry,Dry,2021
107107,3266,GTG,2022-03-19,GTG16,SMX,8,2021_Wet,Wet,2021
107106,3266,GTG,2022-03-19,GTG16,SMX,5,2021_Wet,Wet,2021
107105,3266,GTG,2022-03-19,GTG16,SMX,0,2021_Wet,Wet,2021
109227,3296,GTG,2023-01-24,GTG16,SMX,9,2022_Wet,Wet,2022
109228,3296,GTG,2023-01-24,GTG16,SMX,5,2022_Wet,Wet,2022
109229,3296,GTG,2023-01-24,GTG16,SMX,4,2022_Wet,Wet,2022
94286,3094,GTG,2019-02-19,GTG17,OMX,2,2018_Wet,Wet,2018
100345,3147,GTG,2019-10-01,GTG17,OMX,0,2019_Dry,Dry,2019
101279,3155,GTG,2020-01-28,GTG17,OMX,11,2019_Wet,Wet,2019
103473,3214,GTG,2020-09-20,GTG17,OMX,9,2020_Dry,Dry,2020
104671,3242,GTG,2021-03-16,GTG17,OMX,9,2020_Wet,Wet,2020
104674,3242,GTG,2021-03-16,GTG17,OMX,2,2020_Wet,Wet,2020
104672,3242,GTG,2021-03-16,GTG17,OMX,1,2020_Wet,Wet,2020
104673,3242,GTG,2021-03-16,GTG17,OMX,1,2020_Wet,Wet,2020
104608,3241,GTG,2021-09-18,GTG17,OMX,5,2021_Dry,Dry,2021
104610,3241,GTG,2021-09-18,GTG17,OMX,3,2021_Dry,Dry,2021
104609,3241,GTG,2021-09-18,GTG17,OMX,2,2021_Dry,Dry,2021
104611,3241,GTG,2021-09-18,GTG17,OMX,2,2021_Dry,Dry,2021
109231,3296,GTG,2023-01-24,GTG17,OMX,2,2022_Wet,Wet,2022
109230,3296,GTG,2023-01-24,GTG17,OMX,0,2022_Wet,Wet,2022
94289,3094,GTG,2019-02-19,GTG18,OMX,12,2018_Wet,Wet,2018
94287,3094,GTG,2019-02-19,GTG18,OMX,4,2018_Wet,Wet,2018
94288,3094,GTG,2019-02-19,GTG18,OMX,4,2018_Wet,Wet,2018
100346,3147,GTG,2019-10-01,GTG18,OMX,3,2019_Dry,Dry,2019
104675,3242,GTG,2021-03-16,GTG18,OMX,16,2020_Wet,Wet,2020
104676,3242,GTG,2021-03-16,GTG18,OMX,7,2020_Wet,Wet,2020
104614,3241,GTG,2021-09-18,GTG18,OMX,10,2021_Dry,Dry,2021
104613,3241,GTG,2021-09-18,GTG18,OMX,9,2021_Dry,Dry,2021
104612,3241,GTG,2021-09-18,GTG18,OMX,7,2021_Dry,Dry,2021
104615,3241,GTG,2021-09-18,GTG18,OMX,4,2021_Dry,Dry,2021
100347,3147,GTG,2019-10-01,GTG19,OMX,4,2019_Dry,Dry,2019
100348,3147,GTG,2019-10-01,GTG19,OMX,0,2019_Dry,Dry,2019
104617,3241,GTG,2021-09-18,GTG19,OMX,7,2021_Dry,Dry,2021
104616,3241,GTG,2021-09-18,GTG19,OMX,6,2021_Dry,Dry,2021
107102,3266,GTG,2022-03-19,GTG19,OMX,5,2021_Wet,Wet,2021
109234,3296,GTG,2023-01-24,GTG19,OMX,6,2022_Wet,Wet,2022
109233,3296,GTG,2023-01-24,GTG19,OMX,1,2022_Wet,Wet,2022
94291,3094,GTG,2019-02-19,GTG20,OMX,0,2018_Wet,Wet,2018
100349,3147,GTG,2019-10-01,GTG20,OMX,3,2019_Dry,Dry,2019
104618,3241,GTG,2021-09-18,GTG20,OMX,1,2021_Dry,Dry,2021
107101,3266,GTG,2022-03-19,GTG20,OMX,3,2021_Wet,Wet,2021
107100,3266,GTG,2022-03-19,GTG20,OMX,0,2021_Wet,Wet,2021
109235,3296,GTG,2023-01-24,GTG20,OMX,18,2022_Wet,Wet,2022
94292,3094,GTG,2019-02-19,GTG21,OMX,17,2018_Wet,Wet,2018
100350,3147,GTG,2019-10-01,GTG21,OMX,0,2019_Dry,Dry,2019
101283,3155,GTG,2020-01-28,GTG21,OMX,1,2019_Wet,Wet,2019
103477,3214,GTG,2020-09-20,GTG21,OMX,5,2020_Dry,Dry,2020
104679,3242,GTG,2021-03-16,GTG21,OMX,11,2020_Wet,Wet,2020
104619,3241,GTG,2021-09-18,GTG21,OMX,0,2021_Dry,Dry,2021
94293,3094,GTG,2019-02-19,GTG22,OMX,0,2018_Wet,Wet,2018
104680,3242,GTG,2021-03-16,GTG22,OMX,9,2020_Wet,Wet,2020
104621,3241,GTG,2021-09-18,GTG23,OMX,3,2021_Dry,Dry,2021
107097,3266,GTG,2022-03-19,GTG23,OMX,0,2021_Wet,Wet,2021
103480,3214,GTG,2020-09-20,GTG24,OMX,2,2020_Dry,Dry,2020
104682,3242,GTG,2021-03-16,GTG24,OMX,1,2020_Wet,Wet,2020
109242,3296,GTG,2023-01-24,GTG24,OMX,8,2022_Wet,Wet,2022
109240,3296,GTG,2023-01-24,GTG24,OMX,7,2022_Wet,Wet,2022
109241,3296,GTG,2023-01-24,GTG24,OMX,2,2022_Wet,Wet,2022
109243,3296,GTG,2023-01-24,GTG24,OMX,2,2022_Wet,Wet,2022
109239,3296,GTG,2023-01-24,GTG24,OMX,0,2022_Wet,Wet,2022
100354,3147,GTG,2019-10-01,GTG25,SMX,4,2019_Dry,Dry,2019
100355,3147,GTG,2019-10-01,GTG25,SMX,2,2019_Dry,Dry,2019
104625,3241,GTG,2021-09-18,GTG25,SMX,9,2021_Dry,Dry,2021
104624,3241,GTG,2021-09-18,GTG25,SMX,8,2021_Dry,Dry,2021
104623,3241,GTG,2021-09-18,GTG25,SMX,7,2021_Dry,Dry,2021
94298,3094,GTG,2019-02-19,GTG26,OMX,9,2018_Wet,Wet,2018
94297,3094,GTG,2019-02-19,GTG26,OMX,4,2018_Wet,Wet,2018
101288,3155,GTG,2020-01-28,GTG26,OMX,7,2019_Wet,Wet,2019
103482,3214,GTG,2020-09-20,GTG26,OMX,1,2020_Dry,Dry,2020
104684,3242,GTG,2021-03-16,GTG26,OMX,10,2020_Wet,Wet,2020
104627,3241,GTG,2021-09-18,GTG26,OMX,12,2021_Dry,Dry,2021
104628,3241,GTG,2021-09-18,GTG26,OMX,3,2021_Dry,Dry,2021
104626,3241,GTG,2021-09-18,GTG26,OMX,2,2021_Dry,Dry,2021
107094,3266,GTG,2022-03-19,GTG26,OMX,5,2021_Wet,Wet,2021
101290,3155,GTG,2020-01-28,GTG27,OMX,2,2019_Wet,Wet,2019
101289,3155,GTG,2020-01-28,GTG27,OMX,1,2019_Wet,Wet,2019
103483,3214,GTG,2020-09-20,GTG27,OMX,4,2020_Dry,Dry,2020
103484,3214,GTG,2020-09-20,GTG27,OMX,1,2020_Dry,Dry,2020
104687,3242,GTG,2021-03-16,GTG27,OMX,16,2020_Wet,Wet,2020
104688,3242,GTG,2021-03-16,GTG27,OMX,13,2020_Wet,Wet,2020
104685,3242,GTG,2021-03-16,GTG27,OMX,1,2020_Wet,Wet,2020
104686,3242,GTG,2021-03-16,GTG27,OMX,1,2020_Wet,Wet,2020
104632,3241,GTG,2021-09-18,GTG27,OMX,6,2021_Dry,Dry,2021
104633,3241,GTG,2021-09-18,GTG27,OMX,6,2021_Dry,Dry,2021
104631,3241,GTG,2021-09-18,GTG27,OMX,5,2021_Dry,Dry,2021
104630,3241,GTG,2021-09-18,GTG27,OMX,4,2021_Dry,Dry,2021
104629,3241,GTG,2021-09-18,GTG27,OMX,3,2021_Dry,Dry,2021
107093,3266,GTG,2022-03-19,GTG27,OMX,2,2021_Wet,Wet,2021
107092,3266,GTG,2022-03-19,GTG27,OMX,1,2021_Wet,Wet,2021
109248,3296,GTG,2023-01-24,GTG27,OMX,7,2022_Wet,Wet,2022
109246,3296,GTG,2023-01-24,GTG27,OMX,5,2022_Wet,Wet,2022
109247,3296,GTG,2023-01-24,GTG27,OMX,4,2022_Wet,Wet,2022
109249,3296,GTG,2023-01-24,GTG27,OMX,1,2022_Wet,Wet,2022
94309,3094,GTG,2019-02-19,GTG28,OMX,31,2018_Wet,Wet,2018
94304,3094,GTG,2019-02-19,GTG28,OMX,16,2018_Wet,Wet,2018
94310,3094,GTG,2019-02-19,GTG28,OMX,16,2018_Wet,Wet,2018
94308,3094,GTG,2019-02-19,GTG28,OMX,10,2018_Wet,Wet,2018
94305,3094,GTG,2019-02-19,GTG28,OMX,9,2018_Wet,Wet,2018
94307,3094,GTG,2019-02-19,GTG28,OMX,9,2018_Wet,Wet,2018
94300,3094,GTG,2019-02-19,GTG28,OMX,6,2018_Wet,Wet,2018
94302,3094,GTG,2019-02-19,GTG28,OMX,6,2018_Wet,Wet,2018
94306,3094,GTG,2019-02-19,GTG28,OMX,6,2018_Wet,Wet,2018
94303,3094,GTG,2019-02-19,GTG28,OMX,5,2018_Wet,Wet,2018
94301,3094,GTG,2019-02-19,GTG28,OMX,3,2018_Wet,Wet,2018
100359,3147,GTG,2019-10-01,GTG28,OMX,5,2019_Dry,Dry,2019
100360,3147,GTG,2019-10-01,GTG28,OMX,5,2019_Dry,Dry,2019
100358,3147,GTG,2019-10-01,GTG28,OMX,3,2019_Dry,Dry,2019
100361,3147,GTG,2019-10-01,GTG28,OMX,2,2019_Dry,Dry,2019
100362,3147,GTG,2019-10-01,GTG28,OMX,1,2019_Dry,Dry,2019
100363,3147,GTG,2019-10-01,GTG28,OMX,0,2019_Dry,Dry,2019
101886,3155,GTG,2020-01-28,GTG28,OMX,21,2019_Wet,Wet,2019
101291,3155,GTG,2020-01-28,GTG28,OMX,8,2019_Wet,Wet,2019
101293,3155,GTG,2020-01-28,GTG28,OMX,8,2019_Wet,Wet,2019
101292,3155,GTG,2020-01-28,GTG28,OMX,6,2019_Wet,Wet,2019
103487,3214,GTG,2020-09-20,GTG28,OMX,24,2020_Dry,Dry,2020
103485,3214,GTG,2020-09-20,GTG28,OMX,23,2020_Dry,Dry,2020
103486,3214,GTG,2020-09-20,GTG28,OMX,14,2020_Dry,Dry,2020
104635,3241,GTG,2021-09-18,GTG28,OMX,7,2021_Dry,Dry,2021
104634,3241,GTG,2021-09-18,GTG28,OMX,1,2021_Dry,Dry,2021
107088,3266,GTG,2022-03-19,GTG28,OMX,12,2021_Wet,Wet,2021
107089,3266,GTG,2022-03-19,GTG28,OMX,12,2021_Wet,Wet,2021
107087,3266,GTG,2022-03-19,GTG28,OMX,10,2021_Wet,Wet,2021
107090,3266,GTG,2022-03-19,GTG28,OMX,5,2021_Wet,Wet,2021
107091,3266,GTG,2022-03-19,GTG28,OMX,2,2021_Wet,Wet,2021
109251,3296,GTG,2023-01-24,GTG28,OMX,28,2022_Wet,Wet,2022
109253,3296,GTG,2023-01-24,GTG28,OMX,10,2022_Wet,Wet,2022
109252,3296,GTG,2023-01-24,GTG28,OMX,4,2022_Wet,Wet,2022
109250,3296,GTG,2023-01-24,GTG28,OMX,2,2022_Wet,Wet,2022
